Id;SubId;Name (click to view profile);Date;Likes;Comment;Link
38;;22cassiekim;13.04.19 21:51:16;0;I love it!!;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17944803490279186
39;;alvaro1304;13.04.19 21:53:40;0;@pia.aldeaceramica ????????;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18011507317196798
40;;s.shvmi;13.04.19 21:59:28;1;@a_shahad17 ‘this is the fight of our lives’ THAT LINE REALLY GOT TO ME ??????;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17960720308254944
41;;delfim_clayton;13.04.19 22:02:54;1;@raquellpb;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18015203905170603
42;;betahborges;13.04.19 22:10:53;1;@mknixfr;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17850191305402974
43;;juana_maria_1997;13.04.19 22:12:17;0;@axel_los_alcaedas ??;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17961672934251616
44;;raquellpb;13.04.19 22:15:54;1;@delfimclayto aaaaaaaaaaaaaaaaaaaaaa ??????;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18033994186123084
45;;lluri_xx;13.04.19 22:29:48;0;WAKANDA FOREVER??;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17959895650262444
46;;trextalli;13.04.19 22:31:12;0;@lewistaylor4;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17978265550228226
47;;arieonrole;13.04.19 22:31:25;0;@evy_kartiicha nonton keri wae nunggu gajiann ??;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17979078700231555
48;;laneybelleinc;13.04.19 22:51:11;0;@jayry219;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17850293524403619
49;;dewiviani27;13.04.19 23:10:44;0;@widyawati_ferina;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17978118781241866
50;;axel_los_alcaedas;13.04.19 23:12:36;0;@leesly.scarlett vamos a ir amor si o si ????;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17945580511275488
51;;angeloox7;13.04.19 23:17:06;0;@lauradelg01;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18027746326185247
52;;lauradelg01;13.04.19 23:18:24;0;@angeloox7 ommmmgggg;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18018757180166188
53;;026_jonathan;13.04.19 23:22:25;0;@brend.28 yea,yea??;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17842695037423859
54;;oliviaglezvalle;13.04.19 23:43:54;1;@pipi.gv @adri_gl_vl  @jesdanielvigo04;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17847475345407010
55;;fikri_mf1;13.04.19 23:52:53;0;@sheilreaa reeee tgl 26 ni reee;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18029388607089594
56;;svr178;13.04.19 23:55:45;0;@dvr182 @amanga.a;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17850369481395746
57;;svr178;13.04.19 23:56:37;3;@isin_disara @cathyeffect0831 @_anjuabraham_ @ulrika_yui_li @dhan__yo;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18029576449091818
58;;isin_disara;13.04.19 23:57:00;0;@svr178 ????;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18023430034157901
59;;agustin_tazca;14.04.19 00:03:27;1;@pablin_vazqez @tere.torres.9404 @daiana_jimenez98;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17945327584274341
60;;fert.rj;14.04.19 00:04:00;0;@anabell_lp jajaj poez vas a tener que esperar ???? jajaja;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18025739560187566
61;;ayuningsih12;14.04.19 00:08:27;0;Kuy @andrialga;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17991480547205398
62;;c.a.s_life;14.04.19 00:08:37;0;LETSSS GOOOO !!!??????????@blacknubian_31 ??????;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17854707100387835
63;;an.dre.anna;14.04.19 00:09:33;0;@sarah_giarrusso_  looks like they got him out of the alternative universe;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18057038665016055
64;;daiana_jimenez98;14.04.19 00:11:22;0;@agustin_tazca putoooos, como se hacen esperaaaar;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18024327211179391
65;;griffincollins;14.04.19 00:22:40;0;Song?;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18047779816075223
66;;chiaradesesseintes;14.04.19 00:26:25;0;M;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17978540890237595
67;;yagofelp;14.04.19 00:26:55;0;@georgevelozo_ já não vejo mais a hora;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17932364908286183
68;;mknixfr;14.04.19 00:35:59;1;@betahborges aqui já tem bonecos com este uniforme Branco! ????;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17872719976348213
69;;the_show_with_no_name;14.04.19 00:36:01;0;NO SPOILERSSSSS;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18029524525086840
70;;betahborges;14.04.19 00:36:37;1;@mknixfr já comprou algum??? Vai comprar???;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18054979327001777
71;;yolanda.701;14.04.19 00:39:47;1;Monopoli pasar bingit ah jadi pen nonton semua kan @citrahapsaris ??;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17850314185399393
72;;koen.bowerman;14.04.19 00:40:42;0;I love avengers;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18023075185144631
73;;skrosk93;14.04.19 00:42:45;0;This music is epic;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18015040459173091
74;;mknixfr;14.04.19 00:44:28;1;@betahborges adivinha!?;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17886356140321820
75;;asifasalsabilla_;14.04.19 00:47:54;0;@putra_88_;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17879398507336638
76;;betahborges;14.04.19 00:48:22;1;@mknixfr kkkkkkkkkkkkkk nem precisa.;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17932350187287547
77;;ijatzamri.co;14.04.19 00:52:18;0;@miorhaziqdanial Boekkkk;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17987297818216521
78;;angelorafa11;14.04.19 00:52:54;0;@andressarsguima_  amor ????????????????????;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18045988117076374
79;;carla.dekock;14.04.19 01:00:32;1;@robertobrink3;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18036530530112667
80;;andrialga;14.04.19 01:05:38;0;@ayuningsih12 emang kamu tau cerita filmnya yu ????;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17854716160384543
81;;ayuningsih12;14.04.19 01:13:30;0;@andrialga kagaaa hhhh;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17961468454252842
82;;foody.editz;14.04.19 01:19:02;1;IM SO EXCITED FOR ANT MAN TO GO UP THANOS’ BUTT;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18037889992119091
83;;derealajun;14.04.19 01:25:44;0;@farzanfarzu Thanos : Am I a Joke To you??;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17883889303323958
84;;emiliecv_2003;14.04.19 01:32:14;1;@berniermaria  ça va être malade;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17884226296323928
85;;_littledeni_;14.04.19 01:39:08;0;@zzzoee_ JAJAJAJAJAJAJA DIOS;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18022012012158091
86;;rosane_rmcoutinho;14.04.19 02:17:11;2;Olha @igorbavieira @bia_batistas2 @bene_batista @rhenzobatista;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17977986592227095
87;;berniermaria;14.04.19 02:26:28;1;@emiliecv_2003 i know;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18056887657042464
88;;absolutetoemas;14.04.19 02:28:49;0;@sunshiine909;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18027992470138916
89;;witri_threewit;14.04.19 02:29:18;0;@ladunadesma waiting money;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17945182909278255
90;;ladunadesmaa;14.04.19 02:31:43;0;@witri_threewit pas tu akhir bulan,kan situ banyak uang kalo akhir bulan;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17886449956318094
91;;witri_threewit;14.04.19 02:32:49;0;@ladunadesma bnyak niann ????;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17866605373360210
92;;choquee98;14.04.19 02:34:25;0;@_roqueto;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17842738168423471
93;;ladunadesmaa;14.04.19 02:36:30;0;@witri_threewit ahh songong lu;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18037392061112474
94;;witri_threewit;14.04.19 02:37:56;0;@ladunadesma Ah aku pusing??;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17874970444342744
95;;ladunadesmaa;14.04.19 02:41:22;0;@witri_threewit ahh aku jauh lebih pusing;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17876705728340938
96;;richdou;14.04.19 02:45:00;0;@ninibulle96 la seule chose qui me vient est MAIS OÙ EST DONC BRUCE BANNER MERDE;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17932893073285273
97;;ramonmoreira61;14.04.19 02:50:24;0;????;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18029472220090735
98;;ghesarlnza;14.04.19 02:56:53;0;@jakayulianaradya;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17866669327360648
99;;maruantonela;14.04.19 02:58:48;0;@_danicoronel ????;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17879222614329502
100;;6_yxyx_9;14.04.19 03:02:35;1;@_.wherearethecoffe._;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17854687861385774
101;;cramberry90;14.04.19 03:09:22;0;????????????;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17936598310280641
102;;sherlina_barus;14.04.19 03:15:23;0;@emagtg0108 film yang kusuka co 21++ . Kalau ini ga suka;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17853803953378105
103;;jakayulianaradya;14.04.19 03:17:29;0;@ghesarlnza agik lame;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17989517923210190
104;;ericsson_21;14.04.19 03:24:55;0;@johan102300 @billyprajnata99;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17978779480237998
105;;msetiawanhendi;14.04.19 03:25:33;0;@nnananoor;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18028244671138694
106;;sudish_vengat;14.04.19 03:42:57;1;@edmund_tyler The Russo Borthers know what they’re doing, remember Infinity war?. If they’re showing us this much, which btw isn’t a lot (the film is 3 hours and 2 minutes and they’re showing what would add up to being only like 5-6 minutes of footage because each new video has essentially the same clips as the old), then that means that they have a lot in store for us.;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17860745707374679
107;;wendyyee;14.04.19 03:44:28;0;@xin_momento @dreilynn;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17978597698229959
108;;wendyyee;14.04.19 03:44:46;0;@eeerodrn;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17869396825359168
109;;anabell_lp;14.04.19 03:48:31;0;@fert.rj jajaja ¡nooo! I can’t, la espera me está matando y más cuando veo estos videos. ??;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18034836751121822
110;;dilutt_;14.04.19 04:03:23;0;@azstn_ wajib nnton;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18050487430064717
111;;azstn_;14.04.19 04:20:50;0;@dilnd_ asyuaapp;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18029497168094242
112;;l_or_d_of_mischief;14.04.19 04:25:02;0;????;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17848532380404421
113;;dhaniel_eao;14.04.19 04:31:03;0;@nataliacrivas ????????;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17850391864402594
114;;almabc.rivers;14.04.19 04:32:46;0;Vamoooos....animate.... ???? @miriamboopy83 ??;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17959963309262444
115;;yuyu1235.gg;14.04.19 04:36:18;0;Udh gk sbaar lagi nunggu tgl 26 April??????;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18055570723036751
116;;otk_guii;14.04.19 04:47:47;0;@lorebrasileiro;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17988063868219704
117;;vitoriaferreiramachadomoreira;14.04.19 05:00:54;0;????????????;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17868225886361782
118;;pattycentenozam;14.04.19 05:01:05;0;@chichopc27 ????;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18055713832047498
119;;xin_momento;14.04.19 05:05:09;0;@wendyyee I like the red hair ??;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18014721688171443
120;;tehran_royal;14.04.19 05:08:33;0;Very wonderful??;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17989273435214327
121;;dyprtma17;14.04.19 05:21:31;0;@mhdrayhan19_ 26 han;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18055986316048679
122;;fert.rj;14.04.19 05:30:01;0;@anabell_lp jajaja estas a tan solo dos semanas ???? falta muy poco;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18055865956018439
123;;melianitu;14.04.19 05:45:15;0;@bb_yiyi_69_2 uyuyuiiiii??????????;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18039890698103769
124;;galang_yonanda;14.04.19 05:53:13;0;@fitria_ratnaa;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17854722499391672
125;;eeerodrn;14.04.19 05:55:30;0;@wendyyee ohhh so its April 26.. i like their suits!!????;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18057152383063564
126;;febriandreas.m;14.04.19 06:13:20;0;Dak sabar @anyadavita;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17977937026235912
127;;_xgiselex_;14.04.19 06:19:53;0;I LOVE MARVEL?? with halloween 1 year ago, i was going with my friends as bucky and Steve to a amuesment park????;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18054479239001963
128;;_xgiselex_;14.04.19 06:20:17;0;I can't wait to go to end game????????;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17987376640220760
129;;nekatamostreberka;14.04.19 06:29:32;0;I love it;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17944742611278396
130;;nekatamostreberka;14.04.19 06:30:02;0;It's my favourite Marvel Movie;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17853819277385256
131;;anabell_lp;14.04.19 06:50:26;0;@fert.rj Estoy contando los días, espero que se pase rápido y ver la peli. ????;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17993150050205127
132;;jimmy_trnxx;14.04.19 06:50:36;0;Guess what America? Australia gets to see it 2 days before you guys!!!!!!!;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18021554302152604
133;;teeoh_81;14.04.19 07:03:58;0;Captain Marvel is so lame lol;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18023387146193159
134;;robertoqbrink3;14.04.19 07:29:33;0;@carla.dekock gn een mal moevie wees??;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17850443611392086
135;;vmacielbarcelos;14.04.19 07:34:22;0;grupado @alt.sofi @joao_cordeiro1512;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18029777563088867
136;;mhdrayhan19_;14.04.19 07:40:47;0;@aldyryanpratama_ siap komandan;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18055021456021431
137;;cekbunga_99;14.04.19 07:42:51;0;@akimbrembo_  and we neeed to watch this;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18037028500112376
138;;harryharwinder1;14.04.19 07:42:57;0;Where’s Hulk?;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17988328084220867
139;;josh__eveni;14.04.19 07:45:35;0;Cant believe its the last one????;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18054777838040949
140;;toh_mee_navhech_;14.04.19 07:49:34;1;@rawendor_29 sureeeeee??;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18029947312082900
141;;andi_stn20;14.04.19 08:11:48;0;@igamaulidiyah iyaa ayo berangkat;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17953880416267339
142;;marcoyahiko;14.04.19 08:14:50;1;@jazmin_ceher;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18037489276116855
143;;wendyyee;14.04.19 08:28:36;0;@eeerodrn ??;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18054717280048620
144;;wendyyee;14.04.19 08:29:24;0;@xin_momento let’s get it done for ourselves;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18055083925034405
145;;m_u_k_e_s_h_g_;14.04.19 08:46:59;0;@fun_with_mg;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17987758963216038
146;;l___mohammad_mansoor_ali___l;14.04.19 09:06:31;1;@quantumdyna_99 yeah they literally killed an epic emotional speech with their dumb lines;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18059160733050955
147;;lailah.rahman;14.04.19 09:15:52;0;@hudaa_hendricks CANT WAIT TO FOLLOW ALL THE RULES WITH YOU ????;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17935598071282562
148;;cute_girl_tamil;14.04.19 09:18:15;0;I am waiting??????????;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17848620301405984
149;;tagap_;14.04.19 09:20:00;0;29 ?????;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17886317092321766
150;;cerezooooo;14.04.19 09:36:36;0;@kerenfrancheska14 buenas, me acompaña?.;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18026526577193893
151;;akimbrembo_;14.04.19 09:38:55;0;@cekbunga_99 yeee nnti kita tgok haaa??;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17849560333394778
152;;anablc__;14.04.19 09:56:16;0;@ivanblc_;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18013352980161963
153;;ivanblc_;14.04.19 10:03:14;0;@anablc__ in amerika am 26. aber in germany ab 24.;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18049695979068213
154;;aligardan4661;14.04.19 10:33:19;0;???? ?? ?????? ?????? ??? ???? ?? ????? ???? ???? ?? ??? ???? ?? ?????? ?????? ???? ????? ???? ??? ????;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17854857664390273
155;;satya_charan_51911;14.04.19 10:55:11;0;Nice ??;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18035486608120588
156;;pelin_akgul;14.04.19 11:04:06;0;@__filip.martin__ känner av mina tårar;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17994265993202456
157;;sjd_f16;14.04.19 11:05:14;0;Hi;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17979586144235472
158;;umbohchristofel;14.04.19 11:09:21;0;Siap ka;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18056350399035697
159;;umbohchristofel;14.04.19 11:09:34;0;@y3n5u siap ka;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18026596597131352
160;;pftaaajeh;14.04.19 11:24:00;0;@oiffabio;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17936057401281033
161;;ravendor_29;14.04.19 11:39:56;0;@toh_mee_navhech_ ??????;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17866733428362923
162;;pelin_akgul;14.04.19 11:45:44;0;@__filip.martin__ förmodligen, vi får väl vänta o se;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17854759726387325
163;;francardoso5691;14.04.19 11:46:16;0;Olha aí dia 26 de abril @waguiston;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17845417861414339
164;;alncalucas;14.04.19 12:01:48;1;@brunamesquitta_ nunca esperei tanto por um filme;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18023719081149994
165;;nnananoor;14.04.19 12:27:32;0;@msetiawanhendi lu gue end game;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17921803540292861
166;;arlinkapatabang;14.04.19 12:42:26;1;@ranibrhim @jesikaamelia11;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18026125828130270
167;;_deerychet;14.04.19 12:54:08;0;@adela_plavc_ @market_hlad  wow??????;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17845372198416232
168;;chr10tte_;14.04.19 12:58:25;1;@nick_greenn;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18038081788109806
169;;puspitavti;14.04.19 12:59:47;0;Ini loh beb @meiske_24;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18055538008016771
170;;_je.lang;14.04.19 13:08:21;0;@lisa_worldchanger;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17977900291242350
171;;toh_mee_navhech_;14.04.19 13:22:09;0;@rawendor_29 fodela go??;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17847653161407656
172;;ravendor_29;14.04.19 13:26:45;0;@toh_mee_navhech_ haav . Sexella re?;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17988093019223510
173;;biddies_art;14.04.19 13:27:32;0;You can see ant man running up that tunnel...i'm bettinb it's THE tunnel;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=17960467933259402
174;;toh_mee_navhech_;14.04.19 13:27:35;1;@rawendor_29 na go dukor she;https://www.instagram.com/p/BwH3AhVn9_P/?comment_id=18056074102011608
